track,original_slice,T_frame,X_pixel,Y_pixel,Z_slice,T_s,X_microns,Y_microns,Z_microns,speed,velocity,speed_2D
13.0,11360.0,420.0,140.0,138.0,20.0,2633.3999999999996,15.26,15.042,30.0,0.07774526620334196,0.07774526620334196,0.07774526620334196
13.0,11389.0,421.0,140.0,142.0,22.0,2639.6699999999996,15.26,15.478,33.0,0.4834955521439343,-0.4834955521439343,0.06953748006379584
13.0,11416.0,422.0,166.0,114.0,22.0,2645.9399999999996,18.094,12.426,33.0,0.6642558456220624,0.6642558456220624,0.6642558456220624
13.0,11445.0,423.0,180.0,103.0,24.0,2652.21,19.62,11.227,36.0,0.5698552987550847,0.5698552987550847,0.3095199084225469
13.0,11472.0,424.0,181.0,89.0,24.0,2658.48,19.729,9.701,36.0,0.24400126066832273,0.24400126066832273,0.24400126066832273
13.0,11499.0,425.0,180.0,83.0,24.0,2664.75,19.62,9.047,36.0,0.10574499454585416,0.10574499454585416,0.10574499454585416
13.0,11526.0,426.0,183.0,84.0,24.0,2671.02,19.947,9.156,36.0,0.05497420493753615,0.05497420493753615,0.05497420493753615
13.0,11553.0,427.0,185.0,91.0,24.0,2677.29,20.165,9.919,36.0,0.12656012407202175,-0.12656012407202175,0.12656012407202175
13.0,11580.0,428.0,184.0,87.0,24.0,2683.56,20.056,9.483,36.0,0.07167759381057807,0.07167759381057807,0.07167759381057807
13.0,11607.0,429.0,186.0,83.0,24.0,2689.83,20.274,9.047,36.0,0.07774526620334196,0.07774526620334196,0.07774526620334196
13.0,11634.0,430.0,183.0,98.0,24.0,2696.1,19.947,10.682,36.0,0.26592972582852326,-0.26592972582852326,0.26592972582852326
13.0,11661.0,431.0,181.0,108.0,24.0,2702.37,19.729,11.772,36.0,0.17728648388568213,-0.17728648388568213,0.17728648388568213
13.0,11686.0,432.0,172.0,106.0,22.0,2708.64,18.748,11.554,33.0,0.5045997176789897,-0.5045997176789897,0.16027597222407064
13.0,11713.0,433.0,162.0,124.0,22.0,2714.91,17.658,13.516,33.0,0.3579660878365496,-0.3579660878365496,0.3579660878365496
13.0,11740.0,434.0,160.0,134.0,22.0,2721.18,17.44,14.606,33.0,0.17728648388568213,-0.17728648388568213,0.17728648388568213
13.0,11767.0,435.0,146.0,137.0,22.0,2727.45,15.914,14.933,33.0,0.24890629918614418,-0.24890629918614418,0.24890629918614418
13.0,11794.0,436.0,139.0,144.0,22.0,2733.72,15.151,15.696,33.0,0.1720964829490704,-0.1720964829490704,0.1720964829490704
13.0,11821.0,437.0,143.0,147.0,22.0,2739.99,15.587,16.023,33.0,0.08692185007974482,0.08692185007974482,0.08692185007974482
13.0,11848.0,438.0,135.0,143.0,22.0,2746.2599999999998,14.715,15.587,33.0,0.15549053240668392,-0.15549053240668392,0.15549053240668392
13.0,11875.0,439.0,139.0,142.0,22.0,2752.5299999999997,15.151,15.478,33.0,0.07167759381057814,0.07167759381057814,0.07167759381057814
13.0,11902.0,440.0,154.0,128.0,22.0,2758.7999999999997,16.786,13.952,33.0,0.35669745033914974,0.35669745033914974,0.35669745033914974
14.0,10876.0,402.0,158.0,74.0,22.0,2520.54,17.222,8.066,33.0,0.941327919875098,0.941327919875098,0.941327919875098
14.0,10902.0,403.0,149.0,97.0,21.0,2526.81,16.241,10.573,31.5,0.491513049340204,-0.491513049340204,0.4293622662966199
14.0,10929.0,404.0,141.0,101.0,21.0,2533.08,15.369,11.009,31.5,0.15549053240668392,-0.15549053240668392,0.15549053240668392
14.0,10956.0,405.0,129.0,121.0,21.0,2539.35,14.061,13.189,31.5,0.40546970114075775,-0.40546970114075775,0.40546970114075775
14.0,10983.0,406.0,118.0,128.0,21.0,2545.62,12.862,13.952,31.5,0.22666445364181456,-0.22666445364181456,0.22666445364181456
14.0,11010.0,407.0,118.0,142.0,21.0,2551.89,12.862,15.478,31.5,0.24338118022328548,-0.24338118022328548,0.24338118022328548
14.0,11036.0,408.0,114.0,144.0,20.0,2558.16,12.426,15.696,30.0,0.25155009117343763,-0.25155009117343763,0.07774526620334196
14.0,11063.0,409.0,90.0,172.0,20.0,2564.43,9.81,18.748,30.0,0.6411038888962838,-0.6411038888962838,0.6411038888962838
14.0,11090.0,410.0,67.0,199.0,20.0,2570.7,7.303,21.691,30.0,0.6165939763175544,-0.6165939763175544,0.6165939763175544
14.0,11117.0,411.0,34.0,217.0,20.0,2576.97,3.706,23.653,30.0,0.6534765958801156,-0.6534765958801156,0.6534765958801156
14.0,11144.0,412.0,16.0,219.0,20.0,2583.24,1.744,23.871,30.0,0.314844331756612,-0.314844331756612,0.314844331756612
14.0,11171.0,413.0,4.0,213.0,20.0,2589.5099999999998,0.436,23.217,30.0,0.2332357986100259,-0.2332357986100259,0.2332357986100259
14.0,11499.0,425.0,182.0,83.0,24.0,2664.75,19.838,9.047,36.0,3.9495072709748276,3.9495072709748276,3.8318243347321714
14.0,11499.0,425.0,181.0,83.0,24.0,2664.75,19.729,9.047,36.0,0.017384370015949245,-0.017384370015949245,0.017384370015949245
14.0,11526.0,426.0,183.0,85.0,24.0,2671.02,19.947,9.265,36.0,0.0491704236997344,0.0491704236997344,0.0491704236997344
14.0,11553.0,427.0,183.0,90.0,24.0,2677.29,19.947,9.81,36.0,0.08692185007974482,-0.08692185007974482,0.08692185007974482
14.0,11580.0,428.0,184.0,88.0,24.0,2683.56,20.056,9.592,36.0,0.03887263310167111,0.03887263310167111,0.03887263310167111
14.0,11607.0,429.0,187.0,85.0,24.0,2689.83,20.383,9.265,36.0,0.0737556355496014,0.0737556355496014,0.0737556355496014
14.0,11634.0,430.0,183.0,99.0,24.0,2696.1,19.947,10.791,36.0,0.2531202481440435,-0.2531202481440435,0.2531202481440435
14.0,11661.0,431.0,180.0,107.0,24.0,2702.37,19.62,11.663,36.0,0.1485321225262536,-0.1485321225262536,0.1485321225262536
14.0,11686.0,432.0,174.0,108.0,22.0,2708.64,18.966,11.772,33.0,0.49001478720631253,-0.49001478720631253,0.1057449945458542
14.0,11712.0,433.0,136.0,149.0,21.0,2714.91,14.824,16.241,31.5,1.000829218504856,-1.000829218504856,0.9718158275417746
14.0,11739.0,434.0,134.0,148.0,21.0,2721.18,14.606,16.132,31.5,0.038872633101670856,-0.038872633101670856,0.038872633101670856
14.0,11766.0,435.0,141.0,146.0,21.0,2727.45,15.369,15.914,31.5,0.12656012407202186,0.12656012407202186,0.12656012407202186
14.0,11793.0,436.0,135.0,143.0,21.0,2733.72,14.715,15.587,31.5,0.11661789930501294,-0.11661789930501294,0.11661789930501294
14.0,11820.0,437.0,140.0,142.0,21.0,2739.99,15.26,15.478,31.5,0.08864324194284107,0.08864324194284107,0.08864324194284107
14.0,11847.0,438.0,136.0,141.0,21.0,2746.2599999999998,14.824,15.369,31.5,0.07167759381057814,-0.07167759381057814,0.07167759381057814
14.0,11874.0,439.0,138.0,135.0,21.0,2752.5299999999997,15.042,14.715,31.5,0.10994840987507283,0.10994840987507283,0.10994840987507283
16.0,11930.0,441.0,180.0,71.0,23.0,2765.0699999999997,19.62,7.739,34.5,1.4141853230742774,1.4141853230742774,1.330784595713879
16.0,11957.0,442.0,169.0,98.0,23.0,2771.3399999999997,18.421,10.682,34.5,0.5068371264259475,-0.5068371264259475,0.5068371264259475
16.0,11984.0,443.0,148.0,117.0,23.0,2777.6099999999997,16.132,12.753,34.5,0.49231848362908626,-0.49231848362908626,0.49231848362908626
16.0,12064.0,446.0,145.0,132.0,22.0,2796.4199999999996,15.805,14.388,33.0,0.3577034260830749,-0.3577034260830749,0.26592972582852326
16.0,12091.0,447.0,156.0,122.0,22.0,2802.6899999999996,17.004,13.298,33.0,0.25843723978592,0.25843723978592,0.25843723978592
16.0,12118.0,448.0,144.0,134.0,22.0,2808.96,15.696,14.606,33.0,0.2950225421984066,-0.2950225421984066,0.2950225421984066
17.0,12039.0,445.0,185.0,68.0,24.0,2790.1499999999996,20.165,7.412,36.0,1.4329732784631402,1.4329732784631402,1.3507331079750933
17.0,12066.0,446.0,190.0,68.0,24.0,2796.4199999999996,20.71,7.412,36.0,0.0869218500797451,0.0869218500797451,0.0869218500797451
17.0,12093.0,447.0,194.0,61.0,24.0,2802.6899999999996,21.146,6.649,36.0,0.1401572718603735,0.1401572718603735,0.1401572718603735
17.0,12120.0,448.0,192.0,67.0,24.0,2808.96,20.928,7.303,36.0,0.10994840987507283,-0.10994840987507283,0.10994840987507283
17.0,12146.0,449.0,183.0,84.0,23.0,2815.23,19.947,9.156,34.5,0.41116074796527424,-0.41116074796527424,0.33439503392698217
17.0,12173.0,450.0,171.0,91.0,23.0,2821.5,18.639,9.919,34.5,0.24151138673844155,-0.24151138673844155,0.24151138673844155
17.0,12200.0,451.0,162.0,95.0,23.0,2827.77,17.658,10.355,34.5,0.17121618826088897,-0.17121618826088897,0.17121618826088897
17.0,12227.0,452.0,161.0,102.0,23.0,2834.04,17.549,11.118,34.5,0.12292605924933604,-0.12292605924933604,0.12292605924933604
17.0,12254.0,453.0,166.0,98.0,23.0,2840.31,18.094,10.682,34.5,0.11131428100162391,0.11131428100162391,0.11131428100162391
17.0,12281.0,454.0,157.0,107.0,23.0,2846.58,17.113,11.663,34.5,0.22126690664880502,-0.22126690664880502,0.22126690664880502
17.0,12308.0,455.0,156.0,126.0,23.0,2852.85,17.004,13.734,34.5,0.33076019734577494,-0.33076019734577494,0.33076019734577494
17.0,12335.0,456.0,158.0,122.0,23.0,2859.12,17.222,13.298,34.5,0.07774526620334196,0.07774526620334196,0.07774526620334196
17.0,12362.0,457.0,157.0,126.0,23.0,2865.39,17.113,13.734,34.5,0.07167759381057821,-0.07167759381057821,0.07167759381057821
17.0,12389.0,458.0,150.0,133.0,23.0,2871.66,16.35,14.497,34.5,0.1720964829490702,-0.1720964829490702,0.1720964829490702
18.0,12635.0,467.0,218.0,54.0,26.0,2928.0899999999997,23.762,5.886,39.0,1.9490198622953443,1.9490198622953443,1.812065210209262
18.0,12661.0,468.0,221.0,51.0,25.0,2934.3599999999997,24.089,5.559,37.5,0.25034579231067955,0.25034579231067955,0.0737556355496014
18.0,12689.0,469.0,212.0,48.0,26.0,2940.6299999999997,23.108,5.232,39.0,0.290572866642714,-0.290572866642714,0.164922614812609
18.0,12716.0,470.0,203.0,60.0,26.0,2946.8999999999996,22.127,6.54,39.0,0.2607655502392346,-0.2607655502392346,0.2607655502392346
18.0,12742.0,471.0,178.0,84.0,25.0,2953.1699999999996,19.402,9.156,37.5,0.6482244389830562,-0.6482244389830562,0.6024631120181232
18.0,12769.0,472.0,159.0,108.0,25.0,2959.4399999999996,17.331,11.772,37.5,0.532143488767631,-0.532143488767631,0.532143488767631
18.0,12796.0,473.0,157.0,137.0,25.0,2965.7099999999996,17.113,14.933,37.5,0.5053442303217228,-0.5053442303217228,0.5053442303217228
18.0,12821.0,474.0,156.0,125.0,23.0,2971.98,17.004,13.625,34.5,0.5222584171966994,0.5222584171966994,0.20933553573977032
18.0,12848.0,475.0,148.0,151.0,23.0,2978.25,16.132,16.459,34.5,0.47290599216974905,-0.47290599216974905,0.47290599216974905
18.0,12873.0,476.0,126.0,165.0,21.0,2984.52,13.734,17.985,31.5,0.6591203122255561,-0.6591203122255561,0.45332890728362935
18.0,12900.0,477.0,85.0,180.0,21.0,2990.79,9.265,19.62,31.5,0.7589626522713859,-0.7589626522713859,0.7589626522713859
18.0,12927.0,478.0,73.0,188.0,21.0,2997.06,7.957,20.492,31.5,0.25072094993657096,-0.25072094993657096,0.25072094993657096
18.0,12954.0,479.0,49.0,193.0,21.0,3003.33,5.341,21.037,31.5,0.42618306962115066,-0.42618306962115066,0.42618306962115066
18.0,12981.0,480.0,25.0,190.0,21.0,3009.6,2.725,20.71,31.5,0.42047181558112057,-0.42047181558112057,0.42047181558112057
19.0,11472.0,424.0,182.0,88.0,24.0,2658.48,19.838,9.592,36.0,3.3329696656849492,3.3329696656849492,3.254779361923787
19.0,11499.0,425.0,180.0,85.0,24.0,2664.75,19.62,9.265,36.0,0.06268023748414271,0.06268023748414271,0.06268023748414271
19.0,11526.0,426.0,183.0,86.0,24.0,2671.02,19.947,9.374,36.0,0.05497420493753615,0.05497420493753615,0.05497420493753615
19.0,11553.0,427.0,183.0,91.0,24.0,2677.29,19.947,9.919,36.0,0.08692185007974482,-0.08692185007974482,0.08692185007974482
19.0,11580.0,428.0,183.0,87.0,24.0,2683.56,19.947,9.483,36.0,0.06953748006379584,0.06953748006379584,0.06953748006379584
19.0,11607.0,429.0,186.0,86.0,24.0,2689.83,20.274,9.374,36.0,0.05497420493753668,0.05497420493753668,0.05497420493753668
19.0,11634.0,430.0,183.0,100.0,24.0,2696.1,19.947,10.9,36.0,0.24890629918614396,-0.24890629918614396,0.24890629918614396
19.0,11661.0,431.0,181.0,108.0,24.0,2702.37,19.729,11.772,36.0,0.1433551876211563,-0.1433551876211563,0.1433551876211563
19.0,11686.0,432.0,175.0,107.0,22.0,2708.64,19.075,11.663,33.0,0.49001478720631253,-0.49001478720631253,0.1057449945458542
19.0,11712.0,433.0,135.0,151.0,21.0,2714.91,14.715,16.459,31.5,1.0610702297600174,-1.0610702297600174,1.033748959143679
19.0,11739.0,434.0,133.0,152.0,21.0,2721.18,14.497,16.568,31.5,0.03887263310167111,-0.03887263310167111,0.03887263310167111
19.0,12686.0,469.0,182.0,73.0,23.0,2940.6299999999997,19.838,7.957,34.5,1.685433455407648,1.685433455407648,1.6160920285670675
19.0,12713.0,470.0,169.0,86.0,23.0,2946.8999999999996,18.421,9.374,34.5,0.31960775404827385,-0.31960775404827385,0.31960775404827385
20.0,12254.0,453.0,159.0,85.0,23.0,2840.31,17.331,9.265,34.5,0.17471075641183048,-0.17471075641183048,0.17471075641183048
20.0,12281.0,454.0,154.0,89.0,23.0,2846.58,16.786,9.701,34.5,0.11131428100162347,-0.11131428100162347,0.11131428100162347
20.0,12308.0,455.0,146.0,96.0,23.0,2852.85,15.914,10.464,34.5,0.18479838813206986,-0.18479838813206986,0.18479838813206986
20.0,12335.0,456.0,146.0,97.0,23.0,2859.12,15.914,10.573,34.5,0.01738437001594896,-0.01738437001594896,0.01738437001594896
20.0,12362.0,457.0,145.0,102.0,23.0,2865.39,15.805,11.118,34.5,0.08864324194284107,-0.08864324194284107,0.08864324194284107
21.0,12794.0,473.0,172.0,86.0,23.0,2965.7099999999996,18.748,9.374,34.5,0.5456034054500157,0.5456034054500157,0.5456034054500157
21.0,12821.0,474.0,168.0,86.0,23.0,2971.98,18.312,9.374,34.5,0.06953748006379584,-0.06953748006379584,0.06953748006379584
21.0,12848.0,475.0,157.0,90.0,23.0,2978.25,17.113,9.81,34.5,0.20347883417359502,-0.20347883417359502,0.20347883417359502
21.0,12875.0,476.0,142.0,101.0,23.0,2984.52,15.478,11.009,34.5,0.32336797462734795,-0.32336797462734795,0.32336797462734795
21.0,12902.0,477.0,142.0,108.0,23.0,2990.79,15.478,11.772,34.5,0.12169059011164274,-0.12169059011164274,0.12169059011164274
21.0,12929.0,478.0,129.0,124.0,23.0,2997.06,14.061,13.516,34.5,0.3583879690528908,-0.3583879690528908,0.3583879690528908
21.0,12954.0,479.0,115.0,137.0,21.0,3003.33,12.535,14.933,31.5,0.5824443706656588,-0.5824443706656588,0.3321279228110311
21.0,12981.0,480.0,76.0,154.0,21.0,3009.6,8.284,16.786,31.5,0.7396022855163983,-0.7396022855163983,0.7396022855163983
21.0,13008.0,481.0,60.0,176.0,21.0,3015.87,6.54,19.184,31.5,0.4729059921697491,-0.4729059921697491,0.4729059921697491
